subject_nr,trial,condition,sentence_id,word_index,WordRole,word,start_s,end_s,window_ms,prop_pos1,prop_pos2,prop_pos3,prop_pos4,prop_target,prop_subject,no_object_gaze,n_samples
3,13,restrictive,31,2,aux,will,0.693,0.819,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,13,restrictive,31,3,ROOT,open,1.008,1.302,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
3,13,restrictive,31,4,det,the,1.407,1.47,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,13,restrictive,31,5,dobj,bottle,1.596,2.814,1218.0,0.0,0.0,0.0,0.0,0.0,1.0,True,175
3,14,non-restrictive,6,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,0.0,0.0,False,6
3,14,non-restrictive,6,1,nsubj,housewife,0.189,0.882,693.0,0.0,0.0,1.0,0.0,0.0,0.0,False,103
3,14,non-restrictive,6,2,aux,will,0.987,1.113,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,14,non-restrictive,6,3,ROOT,wash,1.239,1.575,336.0,1.0,0.0,0.0,0.0,0.0,0.083333,False,51
3,14,non-restrictive,6,4,det,the,1.68,1.743,63.0,0.0,0.0,0.0,0.0,0.0,1.0,True,10
3,14,non-restrictive,6,5,dobj,mushrooms,1.848,3.423,1575.0,0.0,0.034884,0.965116,0.0,0.0,0.085106,False,226
3,15,non-restrictive,30,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,15,non-restrictive,30,1,nsubj,girl,0.147,0.483,336.0,0.0,1.0,0.0,0.0,0.0,0.0,False,51
3,15,non-restrictive,30,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,15,non-restrictive,30,3,ROOT,grab,0.861,1.239,378.0,1.0,0.0,0.0,0.0,0.0,0.958333,False,56
3,15,non-restrictive,30,4,det,the,1.365,1.428,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,15,non-restrictive,30,5,dobj,dice,1.533,2.772,1239.0,0.0,0.020619,0.979381,0.0,0.0,0.020202,False,179
3,16,non-restrictive,36,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,16,non-restrictive,36,1,nsubj,kid,0.168,0.483,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
3,16,non-restrictive,36,2,aux,will,0.609,0.756,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,16,non-restrictive,36,3,ROOT,stack,0.861,1.239,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34
3,16,non-restrictive,36,4,det,the,1.344,1.428,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13
3,16,non-restrictive,36,5,dobj,lego,1.554,2.877,1323.0,0.0,1.0,0.0,0.0,1.0,0.883117,False,176
3,17,non-restrictive,14,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,17,non-restrictive,14,1,nsubj,boy,0.147,0.378,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35
3,17,non-restrictive,14,2,aux,will,0.504,0.63,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,17,non-restrictive,14,3,ROOT,feed,0.735,0.987,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16
3,17,non-restrictive,14,4,det,the,1.071,1.134,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,17,non-restrictive,14,5,dobj,dog,1.239,2.583,1344.0,0.909091,0.0,0.090909,0.0,0.0,0.153846,False,197
3,18,restrictive,29,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,18,restrictive,29,1,nsubj,grandmother,0.147,0.84,693.0,0.0,0.0,1.0,0.0,1.0,0.0,False,104
3,18,restrictive,29,2,aux,will,1.176,1.302,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,18,restrictive,29,3,ROOT,read,1.428,1.638,210.0,0.0,0.0,0.0,0.0,0.0,0.0,True,31
3,18,restrictive,29,4,det,the,1.722,1.785,63.0,0.0,1.0,0.0,0.0,0.0,0.0,False,9
3,18,restrictive,29,5,dobj,newspaper,1.911,2.793,882.0,0.0,1.0,0.0,0.0,0.0,0.0,False,125
3,19,non-restrictive,16,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,19,non-restrictive,16,1,nsubj,woman,0.189,0.525,336.0,0.0,1.0,0.0,0.0,1.0,0.0,False,50
3,19,non-restrictive,16,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,19,non-restrictive,16,3,ROOT,carry,0.861,1.239,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,56
3,19,non-restrictive,16,4,det,the,1.344,1.428,84.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13
3,19,non-restrictive,16,5,dobj,dress,1.533,2.814,1281.0,0.0,0.0,0.0,0.0,0.0,1.0,True,186
3,20,non-restrictive,42,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,6
3,20,non-restrictive,42,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
3,20,non-restrictive,42,2,aux,will,0.672,0.798,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,20,non-restrictive,42,3,ROOT,wash,0.903,1.26,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,54
3,20,non-restrictive,42,4,det,the,1.386,1.449,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,20,non-restrictive,42,5,dobj,shirt,1.638,2.793,1155.0,0.0,0.1,0.9,0.0,0.0,0.5,False,164
3,21,non-restrictive,48,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,21,non-restrictive,48,1,nsubj,child,0.189,0.714,525.0,0.0,0.0,0.0,0.0,0.0,0.0,True,78
3,21,non-restrictive,48,2,aux,will,0.819,0.945,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,21,non-restrictive,48,3,ROOT,carry,1.029,1.386,357.0,0.0,1.0,0.0,0.0,1.0,0.0,False,53
3,21,non-restrictive,48,4,det,the,1.512,1.575,63.0,0.0,1.0,0.0,0.0,1.0,0.0,False,10
3,21,non-restrictive,48,5,dobj,balloon,1.701,3.108,1407.0,0.0,1.0,0.0,0.0,1.0,0.657143,False,201
3,22,restrictive,27,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,22,restrictive,27,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,22,restrictive,27,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,22,restrictive,27,3,ROOT,dim,0.798,0.987,189.0,1.0,0.0,0.0,0.0,1.0,0.0,False,28
3,22,restrictive,27,4,det,the,1.092,1.155,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,22,restrictive,27,5,dobj,lamp,1.302,2.415,1113.0,1.0,0.0,0.0,0.0,1.0,0.842105,False,164
3,23,restrictive,5,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,1.0,0.0,False,6
3,23,restrictive,5,1,nsubj,hiker,0.147,0.567,420.0,0.0,0.0,1.0,0.0,1.0,0.0,False,63
3,23,restrictive,5,2,aux,will,0.714,0.84,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,23,restrictive,5,3,ROOT,climb,0.924,1.26,336.0,0.0,1.0,0.0,0.0,0.0,0.0,False,51
3,23,restrictive,5,4,det,the,1.344,1.407,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,23,restrictive,5,5,dobj,mountain,1.533,2.877,1344.0,0.0,1.0,0.0,0.0,0.0,0.0,False,192
3,24,non-restrictive,2,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,24,non-restrictive,2,1,nsubj,policeman,0.147,0.882,735.0,0.0,0.0,0.0,0.0,0.0,0.0,True,64
3,24,non-restrictive,2,2,aux,will,0.987,1.134,147.0,0.0,1.0,0.0,0.0,0.0,0.0,False,22
3,24,non-restrictive,2,3,ROOT,search,1.26,1.533,273.0,0.0,1.0,0.0,0.0,0.0,0.222222,False,31
3,24,non-restrictive,2,4,det,the,1.659,1.722,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,24,non-restrictive,2,5,dobj,man,1.827,3.066,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,True,179
3,25,restrictive,49,0,det,The,0.021,0.084,63.0,0.0,1.0,0.0,0.0,0.0,0.0,False,9
3,25,restrictive,49,1,nsubj,man,0.168,0.462,294.0,0.0,1.0,0.0,0.0,0.0,0.0,False,43
3,25,restrictive,49,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,25,restrictive,49,3,ROOT,lick,0.819,1.008,189.0,0.0,0.0,0.0,0.0,0.0,0.0,True,28
3,25,restrictive,49,4,det,the,1.113,1.176,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,25,restrictive,49,5,dobj,stamp,1.323,2.604,1281.0,0.0,0.0,1.0,0.0,1.0,0.0,False,187
3,26,restrictive,41,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,1.0,0.0,False,6
3,26,restrictive,41,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,1.0,0.0,1.0,0.0,False,41
3,26,restrictive,41,2,aux,will,0.546,0.714,168.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25
3,26,restrictive,41,3,ROOT,squeeze,0.84,1.302,462.0,0.0,0.0,0.0,0.0,0.0,0.0,True,69
3,26,restrictive,41,4,det,the,1.386,1.449,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,26,restrictive,41,5,dobj,orange,1.638,3.003,1365.0,0.0,1.0,0.0,0.0,0.0,0.0,False,196
3,27,non-restrictive,22,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,27,non-restrictive,22,1,nsubj,girl,0.147,0.483,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,51
3,27,non-restrictive,22,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,27,non-restrictive,22,3,ROOT,hang,0.882,1.155,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,27,non-restrictive,22,4,det,the,1.218,1.281,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,27,non-restrictive,22,5,dobj,coat,1.386,2.562,1176.0,0.5,0.5,0.0,0.0,0.0,0.8,False,168
3,28,restrictive,21,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,28,restrictive,21,1,nsubj,woman,0.189,0.504,315.0,1.0,0.0,0.0,0.0,0.0,0.0,False,47
3,28,restrictive,21,2,aux,will,0.693,0.84,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,28,restrictive,21,3,ROOT,water,0.987,1.365,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,56
3,28,restrictive,21,4,det,the,1.47,1.512,42.0,0.0,0.0,1.0,0.0,1.0,0.0,False,6
3,28,restrictive,21,5,dobj,flower,1.659,3.003,1344.0,0.0,0.0,1.0,0.0,1.0,0.0,False,169
3,29,non-restrictive,4,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,29,non-restrictive,4,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,29,non-restrictive,4,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,29,non-restrictive,4,3,ROOT,throw,0.84,1.134,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
3,29,non-restrictive,4,4,det,the,1.239,1.302,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,29,non-restrictive,4,5,dobj,ball,1.407,2.583,1176.0,0.0,1.0,0.0,0.0,1.0,0.515152,False,172
3,30,non-restrictive,26,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,6
3,30,non-restrictive,26,1,nsubj,woman,0.189,0.504,315.0,0.0,1.0,0.0,0.0,0.0,0.0,False,47
3,30,non-restrictive,26,2,aux,will,0.693,0.819,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,30,non-restrictive,26,3,ROOT,grab,0.903,1.281,378.0,0.0,0.0,0.0,0.0,0.0,0.0,True,57
3,30,non-restrictive,26,4,det,the,1.386,1.449,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,30,non-restrictive,26,5,dobj,candle,1.533,2.898,1365.0,0.539474,0.315789,0.144737,0.0,0.0,0.037975,False,197
3,31,non-restrictive,8,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,31,non-restrictive,8,1,nsubj,woman,0.189,0.525,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
3,31,non-restrictive,8,2,aux,will,0.651,0.798,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,31,non-restrictive,8,3,ROOT,dust,0.882,1.218,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
3,31,non-restrictive,8,4,det,the,1.323,1.386,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,31,non-restrictive,8,5,dobj,piano,1.47,3.087,1617.0,0.8,0.2,0.0,0.0,0.2,0.910714,False,201
3,32,restrictive,37,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,32,restrictive,37,1,nsubj,boy,0.147,0.42,273.0,0.0,1.0,0.0,0.0,0.0,0.0,False,40
3,32,restrictive,37,2,aux,will,0.546,0.693,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,32,restrictive,37,3,ROOT,peel,0.777,1.092,315.0,0.0,1.0,0.0,0.0,0.0,0.0,False,47
3,32,restrictive,37,4,det,the,1.218,1.302,84.0,0.0,1.0,0.0,0.0,0.0,0.0,False,13
3,32,restrictive,37,5,dobj,banana,1.386,2.856,1470.0,0.0,1.0,0.0,0.0,0.0,0.0,False,182
3,33,non-restrictive,28,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,0.0,0.0,False,6
3,33,non-restrictive,28,1,nsubj,cat,0.126,0.441,315.0,0.0,0.0,1.0,0.0,0.0,0.0,False,47
3,33,non-restrictive,28,2,aux,will,0.546,0.672,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,33,non-restrictive,28,3,ROOT,push,0.777,1.071,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,33
3,33,non-restrictive,28,4,det,the,1.176,1.239,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,33,non-restrictive,28,5,dobj,milk,1.344,2.478,1134.0,0.0,0.0,0.0,0.0,0.0,1.0,True,165
3,34,restrictive,7,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,34,restrictive,7,1,nsubj,doctor,0.168,0.672,504.0,0.0,1.0,0.0,0.0,0.0,0.0,False,75
3,34,restrictive,7,2,aux,will,0.819,0.945,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,34,restrictive,7,3,ROOT,inject,1.008,1.491,483.0,0.0,0.0,0.0,0.0,0.0,0.0,True,54
3,34,restrictive,7,4,det,the,1.596,1.659,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,34,restrictive,7,5,dobj,child,1.764,3.15,1386.0,1.0,0.0,0.0,0.0,1.0,0.0,False,197
3,35,restrictive,43,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,35,restrictive,43,1,nsubj,man,0.168,0.462,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,39
3,35,restrictive,43,2,aux,will,0.588,0.714,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,15
3,35,restrictive,43,3,ROOT,lock,0.819,1.092,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,34
3,35,restrictive,43,4,det,the,1.197,1.26,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,35,restrictive,43,5,dobj,safe,1.407,2.583,1176.0,0.111111,0.888889,0.0,0.0,0.111111,0.0,False,175
3,36,restrictive,17,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,1.0,0.0,False,6
3,36,restrictive,17,1,nsubj,man,0.168,0.483,315.0,0.0,0.0,1.0,0.0,1.0,0.0,False,47
3,36,restrictive,17,2,aux,will,0.609,0.735,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,36,restrictive,17,3,ROOT,chop,0.819,1.092,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,36,restrictive,17,4,det,the,1.218,1.281,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,36,restrictive,17,5,dobj,wood,1.407,2.541,1134.0,0.190476,0.809524,0.0,0.0,0.0,0.045455,False,164
3,37,restrictive,23,0,det,The,0.021,0.063,42.0,0.0,1.0,0.0,0.0,0.0,0.0,False,6
3,37,restrictive,23,1,nsubj,girl,0.147,0.483,336.0,0.0,1.0,0.0,0.0,0.0,0.0,False,40
3,37,restrictive,23,2,aux,will,0.63,0.756,126.0,1.0,0.0,0.0,0.0,1.0,0.0,False,10
3,37,restrictive,23,3,ROOT,knit,0.84,1.029,189.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21
3,37,restrictive,23,4,det,the,1.155,1.197,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,37,restrictive,23,5,dobj,scarf,1.323,2.583,1260.0,1.0,0.0,0.0,0.0,1.0,0.333333,False,187
3,38,restrictive,39,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,38,restrictive,39,1,nsubj,boy,0.147,0.42,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,38,restrictive,39,2,aux,will,0.525,0.651,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,38,restrictive,39,3,ROOT,tie,0.735,1.05,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
3,38,restrictive,39,4,det,the,1.092,1.155,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,38,restrictive,39,5,dobj,shoelace,1.323,2.688,1365.0,1.0,0.0,0.0,0.0,1.0,0.0,False,195
3,39,non-restrictive,24,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,39,non-restrictive,24,1,nsubj,girl,0.168,0.525,357.0,0.0,0.0,0.0,0.0,0.0,1.0,True,53
3,39,non-restrictive,24,2,aux,will,0.651,0.798,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,39,non-restrictive,24,3,ROOT,lift,0.924,1.218,294.0,0.0,0.0,0.0,0.0,0.0,0.0,True,44
3,39,non-restrictive,24,4,det,the,1.323,1.386,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,39,non-restrictive,24,5,dobj,rabbit,1.512,2.793,1281.0,0.0,1.0,0.0,0.0,1.0,0.973684,False,181
3,40,restrictive,45,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,40,restrictive,45,1,nsubj,chef,0.21,0.483,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,41
3,40,restrictive,45,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,40,restrictive,45,3,ROOT,grate,0.861,1.176,315.0,0.0,1.0,0.0,0.0,0.0,0.0,False,47
3,40,restrictive,45,4,det,the,1.26,1.323,63.0,0.0,1.0,0.0,0.0,0.0,0.0,False,9
3,40,restrictive,45,5,dobj,carrot,1.407,2.688,1281.0,0.0,0.618182,0.381818,0.0,0.381818,0.0,False,184
3,41,non-restrictive,44,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,41,non-restrictive,44,1,nsubj,baker,0.168,0.63,462.0,0.0,0.0,0.0,0.0,0.0,1.0,True,69
3,41,non-restrictive,44,2,aux,will,0.756,0.903,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,41,non-restrictive,44,3,ROOT,inspect,0.987,1.554,567.0,0.0,0.0,0.0,0.0,0.0,0.0,True,85
3,41,non-restrictive,44,4,det,the,1.659,1.722,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,41,non-restrictive,44,5,dobj,dough,1.827,3.003,1176.0,0.0,0.0,0.0,0.0,0.0,1.0,True,167
3,42,non-restrictive,12,0,det,The,0.021,0.084,63.0,0.0,1.0,0.0,0.0,1.0,0.0,False,9
3,42,non-restrictive,12,1,nsubj,man,0.168,0.462,294.0,0.0,1.0,0.0,0.0,1.0,0.0,False,43
3,42,non-restrictive,12,2,aux,will,0.588,0.714,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,42,non-restrictive,12,3,ROOT,watch,0.819,1.155,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,50
3,42,non-restrictive,12,4,det,the,1.26,1.323,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,42,non-restrictive,12,5,dobj,boat,1.428,2.562,1134.0,1.0,0.0,0.0,0.0,0.0,0.166667,False,165
3,43,non-restrictive,34,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,0.0,0.0,False,6
3,43,non-restrictive,34,1,nsubj,boy,0.147,0.441,294.0,0.0,0.0,1.0,0.0,0.0,0.0,False,44
3,43,non-restrictive,34,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,43,non-restrictive,34,3,ROOT,move,0.861,1.113,252.0,1.0,0.0,0.0,0.0,0.0,0.0,False,38
3,43,non-restrictive,34,4,det,the,1.197,1.26,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,43,non-restrictive,34,5,dobj,radio,1.407,2.835,1428.0,0.0,0.206349,0.793651,0.0,0.0,0.0,False,205
3,44,restrictive,35,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,44,restrictive,35,1,nsubj,girl,0.147,0.483,336.0,0.0,0.0,0.0,0.0,0.0,0.0,True,51
3,44,restrictive,35,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
3,44,restrictive,35,3,ROOT,apply,0.819,1.281,462.0,0.0,0.0,0.0,0.0,0.0,0.0,True,69
3,44,restrictive,35,4,det,the,1.386,1.449,63.0,1.0,0.0,0.0,0.0,1.0,0.25,False,10
3,44,restrictive,35,5,dobj,mascara,1.533,3.15,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,True,233
3,45,non-restrictive,40,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,45,non-restrictive,40,1,nsubj,girl,0.189,0.504,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
3,45,non-restrictive,40,2,aux,will,0.651,0.777,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,45,non-restrictive,40,3,ROOT,hold,0.903,1.176,273.0,0.0,0.0,0.0,0.0,0.0,0.0,True,21
3,45,non-restrictive,40,4,det,the,1.281,1.344,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0
3,45,non-restrictive,40,5,dobj,blouse,1.449,2.73,1281.0,0.888889,0.111111,0.0,0.0,0.111111,0.578125,False,182
3,46,non-restrictive,0,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,46,non-restrictive,0,1,nsubj,boy,0.147,0.441,294.0,0.0,1.0,0.0,0.0,1.0,0.0,False,44
3,46,non-restrictive,0,2,aux,will,0.567,0.714,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,46,non-restrictive,0,3,ROOT,move,0.798,1.05,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,37
3,46,non-restrictive,0,4,det,the,1.134,1.176,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,46,non-restrictive,0,5,dobj,cake,1.281,2.478,1197.0,1.0,0.0,0.0,0.0,0.0,0.974026,False,174
3,47,restrictive,25,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6
3,47,restrictive,25,1,nsubj,man,0.168,0.462,294.0,1.0,0.0,0.0,0.0,0.0,0.875,False,43
3,47,restrictive,25,2,aux,will,0.567,0.714,147.0,0.0,0.0,1.0,0.0,1.0,0.0,False,22
3,47,restrictive,25,3,ROOT,paint,0.798,1.113,315.0,0.0,0.0,1.0,0.0,1.0,0.0,False,47
3,47,restrictive,25,4,det,the,1.239,1.302,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,47,restrictive,25,5,dobj,canvas,1.386,2.898,1512.0,0.0,1.0,0.0,0.0,0.0,0.4375,False,218
3,48,non-restrictive,10,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
3,48,non-restrictive,10,1,nsubj,man,0.168,0.483,315.0,1.0,0.0,0.0,0.0,0.0,0.0,False,47
3,48,non-restrictive,10,2,aux,will,0.63,0.756,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,18
3,48,non-restrictive,10,3,ROOT,wipe,0.861,1.113,252.0,0.0,0.0,0.0,0.0,0.0,0.0,True,38
3,48,non-restrictive,10,4,det,the,1.218,1.281,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
3,48,non-restrictive,10,5,compound,washing,1.407,1.953,546.0,0.0,0.0,1.0,0.0,0.0,0.0,False,81
3,48,non-restrictive,10,6,dobj,machine,2.037,3.381,1344.0,0.0,0.0,1.0,0.0,0.0,0.0,False,189
3,49,restrictive,19,0,det,The,0.021,0.063,42.0,0.0,0.0,1.0,0.0,0.0,0.0,False,6
3,49,restrictive,19,1,nsubj,chef,0.21,0.462,252.0,0.0,0.0,1.0,0.0,0.0,0.0,False,37
3,49,restrictive,19,2,aux,will,0.609,0.756,147.0,0.0,0.0,0.0,0.0,0.0,0.0,True,22
3,49,restrictive,19,3,ROOT,slice,0.84,1.197,357.0,0.0,0.0,0.0,0.0,0.0,0.0,True,53
3,49,restrictive,19,4,det,the,1.281,1.344,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,9
3,49,restrictive,19,5,dobj,bread,1.449,2.625,1176.0,0.292308,0.707692,0.0,0.0,0.292308,0.029851,False,169
4,0,restrictive,16,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
4,0,restrictive,16,1,nsubj,woman,0.189,0.504,315.0,0.0,0.0,0.0,0.0,0.0,0.0,True,47
4,0,restrictive,16,2,aux,will,0.672,0.798,126.0,0.0,0.0,0.0,0.0,0.0,0.0,True,19
4,0,restrictive,16,3,ROOT,wear,0.882,1.113,231.0,0.0,0.0,0.0,0.0,0.0,0.0,True,35
4,0,restrictive,16,4,det,the,1.218,1.281,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10
4,0,restrictive,16,5,dobj,dress,1.386,2.688,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,True,176
4,1,non-restrictive,27,0,det,The,0.021,0.063,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6
4,1,non-restrictive,27,1,nsubj,boy,0.147,0.399,252.0,0.0,1.0,0.0,0.0,1.0,0.666667,False,37
