TIME,BPOGX,BPOGY,aoi,trial,condition,subject_nr
789.46027,0.57862,0.6906,elsewhere,40,non-restrictive,8
789.46716,0.57862,0.6906,elsewhere,40,non-restrictive,8
789.47357,0.5891,0.68862,elsewhere,40,non-restrictive,8
789.48029,0.5826,0.71252,elsewhere,40,non-restrictive,8
789.487,0.5826,0.71252,elsewhere,40,non-restrictive,8
789.4939,0.57754,0.70882,elsewhere,40,non-restrictive,8
789.50043,0.57127,0.6696,elsewhere,40,non-restrictive,8
789.50708,0.57127,0.6696,elsewhere,40,non-restrictive,8
789.51379,0.57962,0.66786,elsewhere,40,non-restrictive,8
789.52051,0.58965,0.70408,elsewhere,40,non-restrictive,8
789.52734,0.58933,0.70506,elsewhere,40,non-restrictive,8
789.534,0.59073,0.67692,elsewhere,40,non-restrictive,8
789.54059,0.58423,0.69339,elsewhere,40,non-restrictive,8
789.54742,0.58344,0.69725,elsewhere,40,non-restrictive,8
789.55402,0.56231,0.7275,elsewhere,40,non-restrictive,8
789.56104,0.56704,0.73968,elsewhere,40,non-restrictive,8
789.5675,0.56739,0.73776,elsewhere,40,non-restrictive,8
789.5741,0.61255,0.73993,elsewhere,40,non-restrictive,8
789.58038,0.59171,0.71916,elsewhere,40,non-restrictive,8
789.58728,0.59203,0.71832,elsewhere,40,non-restrictive,8
789.59442,0.58193,0.69044,elsewhere,40,non-restrictive,8
789.60095,0.6132,0.74176,elsewhere,40,non-restrictive,8
789.60754,0.61312,0.742,elsewhere,40,non-restrictive,8
789.61407,0.62166,0.69058,elsewhere,40,non-restrictive,8
789.62085,0.60898,0.7382,elsewhere,40,non-restrictive,8
789.62769,0.60916,0.73721,elsewhere,40,non-restrictive,8
789.6344,0.6191,0.70439,elsewhere,40,non-restrictive,8
789.64105,0.60082,0.69642,elsewhere,40,non-restrictive,8
789.64777,0.60071,0.69739,elsewhere,40,non-restrictive,8
789.65448,0.58426,0.71507,elsewhere,40,non-restrictive,8
798.99188,0.46792,0.23412,subject,41,non-restrictive,8
798.99854,0.47859,0.24645,subject,41,non-restrictive,8
799.00525,0.46792,0.25362,subject,41,non-restrictive,8
799.01208,0.46837,0.26486,subject,41,non-restrictive,8
799.01862,0.45604,0.30674,subject,41,non-restrictive,8
799.02527,0.45208,0.33661,subject,41,non-restrictive,8
799.03204,0.45242,0.33843,subject,41,non-restrictive,8
799.03864,0.45574,0.356,subject,41,non-restrictive,8
799.04553,0.4648,0.30241,subject,41,non-restrictive,8
799.05231,0.46454,0.30042,subject,41,non-restrictive,8
799.05884,0.45986,0.27904,subject,41,non-restrictive,8
799.06549,0.46146,0.29318,subject,41,non-restrictive,8
799.07233,0.46173,0.29737,subject,41,non-restrictive,8
799.07898,0.46168,0.31672,subject,41,non-restrictive,8
799.08569,0.47737,0.28131,subject,41,non-restrictive,8
799.09235,0.47737,0.28131,subject,41,non-restrictive,8
799.09906,0.46588,0.34588,subject,41,non-restrictive,8
799.10571,0.46196,0.30314,subject,41,non-restrictive,8
799.11243,0.46225,0.30748,subject,41,non-restrictive,8
799.11908,0.45499,0.3248,subject,41,non-restrictive,8
799.12579,0.4781,0.2947,subject,41,non-restrictive,8
799.13257,0.4781,0.2947,subject,41,non-restrictive,8
799.13934,0.45426,0.34406,subject,41,non-restrictive,8
799.14606,0.48461,0.27399,subject,41,non-restrictive,8
799.15259,0.48469,0.26959,subject,41,non-restrictive,8
799.1593,0.47059,0.28961,subject,41,non-restrictive,8
799.16608,0.45268,0.34041,subject,41,non-restrictive,8
799.17273,0.45167,0.32831,subject,41,non-restrictive,8
799.17944,0.46488,0.3068,subject,41,non-restrictive,8
799.1861,0.46819,0.27324,subject,41,non-restrictive,8
799.19269,0.46796,0.26898,subject,41,non-restrictive,8
799.19958,0.46981,0.26569,subject,41,non-restrictive,8
799.2063,0.4394,0.27781,subject,41,non-restrictive,8
799.21259,0.43944,0.28002,subject,41,non-restrictive,8
799.2193,0.42843,0.42619,elsewhere,41,non-restrictive,8
799.22632,0.44841,0.43778,subject,41,non-restrictive,8
799.23303,0.4488,0.43962,subject,41,non-restrictive,8
799.23932,0.37667,0.64609,elsewhere,41,non-restrictive,8
799.24615,0.3762,0.64525,elsewhere,41,non-restrictive,8
799.25311,0.37568,0.64415,elsewhere,41,non-restrictive,8
799.2594,0.34746,0.65516,elsewhere,41,non-restrictive,8
799.26654,0.34154,0.68524,elsewhere,41,non-restrictive,8
799.27325,0.34254,0.6873,elsewhere,41,non-restrictive,8
799.27985,0.36134,0.71194,elsewhere,41,non-restrictive,8
799.28668,0.33847,0.66813,elsewhere,41,non-restrictive,8
799.29346,0.33819,0.66699,elsewhere,41,non-restrictive,8
799.29999,0.36134,0.7033,elsewhere,41,non-restrictive,8
799.30652,0.36627,0.67135,elsewhere,41,non-restrictive,8
799.31323,0.36542,0.66921,elsewhere,41,non-restrictive,8
799.32001,0.36901,0.68109,elsewhere,41,non-restrictive,8
808.24872,0.58682,0.71905,elsewhere,42,non-restrictive,8
808.25513,0.58682,0.71905,elsewhere,42,non-restrictive,8
808.2619,0.55645,0.724,elsewhere,42,non-restrictive,8
808.2688,0.58232,0.72731,elsewhere,42,non-restrictive,8
808.27545,0.58268,0.72639,elsewhere,42,non-restrictive,8
808.28241,0.56224,0.73375,elsewhere,42,non-restrictive,8
808.2887,0.5586,0.73502,elsewhere,42,non-restrictive,8
808.29572,0.55863,0.73415,elsewhere,42,non-restrictive,8
808.30249,0.58741,0.71294,elsewhere,42,non-restrictive,8
808.30914,0.56556,0.74766,elsewhere,42,non-restrictive,8
808.3158,0.56495,0.75105,elsewhere,42,non-restrictive,8
808.32257,0.56677,0.75712,elsewhere,42,non-restrictive,8
808.32928,0.56895,0.71011,elsewhere,42,non-restrictive,8
808.33594,0.56893,0.71115,elsewhere,42,non-restrictive,8
808.34259,0.57686,0.76625,elsewhere,42,non-restrictive,8
808.34937,0.57745,0.72414,elsewhere,42,non-restrictive,8
808.35608,0.57752,0.72317,elsewhere,42,non-restrictive,8
808.36273,0.58579,0.72474,elsewhere,42,non-restrictive,8
808.36932,0.59093,0.75144,elsewhere,42,non-restrictive,8
808.37622,0.59047,0.75312,elsewhere,42,non-restrictive,8
808.38293,0.59069,0.73267,elsewhere,42,non-restrictive,8
808.3894,0.59814,0.73911,elsewhere,42,non-restrictive,8
808.39624,0.59866,0.73728,elsewhere,42,non-restrictive,8
808.40295,0.59452,0.73915,elsewhere,42,non-restrictive,8
808.40973,0.59269,0.74692,elsewhere,42,non-restrictive,8
808.4162,0.59316,0.74516,elsewhere,42,non-restrictive,8
808.42303,0.58266,0.71686,elsewhere,42,non-restrictive,8
808.42981,0.60243,0.72139,elsewhere,42,non-restrictive,8
808.43646,0.60243,0.72139,elsewhere,42,non-restrictive,8
808.44312,0.59446,0.69308,elsewhere,42,non-restrictive,8
808.44965,0.60747,0.72163,elsewhere,42,non-restrictive,8
808.45636,0.60734,0.72251,elsewhere,42,non-restrictive,8
808.46326,0.58147,0.7328,elsewhere,42,non-restrictive,8
808.4696,0.5989,0.73024,elsewhere,42,non-restrictive,8
808.47668,0.59857,0.73123,elsewhere,42,non-restrictive,8
808.48315,0.60655,0.74001,elsewhere,42,non-restrictive,8
808.48999,0.61275,0.7344,elsewhere,42,non-restrictive,8
808.4967,0.61217,0.73618,elsewhere,42,non-restrictive,8
808.50342,0.59486,0.6978,elsewhere,42,non-restrictive,8
808.50995,0.59961,0.72459,elsewhere,42,non-restrictive,8
808.51685,0.59961,0.72459,elsewhere,42,non-restrictive,8
816.89636,0.24845,0.5822,pos3,43,non-restrictive,8
816.9032,0.48539,0.1512,subject,43,non-restrictive,8
816.90979,0.50265,0.16286,subject,43,non-restrictive,8
816.91602,0.50257,0.15604,subject,43,non-restrictive,8
816.92291,0.49736,0.16613,subject,43,non-restrictive,8
816.92963,0.50092,0.14287,subject,43,non-restrictive,8
816.93658,0.50092,0.14287,subject,43,non-restrictive,8
816.94324,0.49702,0.14175,subject,43,non-restrictive,8
816.94995,0.49843,0.14161,subject,43,non-restrictive,8
816.95667,0.49853,0.14833,subject,43,non-restrictive,8
816.96338,0.50389,0.15388,elsewhere,43,non-restrictive,8
816.97003,0.50722,0.14957,elsewhere,43,non-restrictive,8
816.97675,0.50722,0.14957,elsewhere,43,non-restrictive,8
816.98346,0.50072,0.15808,subject,43,non-restrictive,8
816.99017,0.50777,0.15531,elsewhere,43,non-restrictive,8
816.99683,0.50792,0.1525,elsewhere,43,non-restrictive,8
817.0036,0.47744,0.13617,subject,43,non-restrictive,8
817.01025,0.46941,0.10551,subject,43,non-restrictive,8
817.01697,0.46942,0.10576,subject,43,non-restrictive,8
