bin_start_ms,aoi,prop_fixating,trial,condition,target_pos,subject_nr
200.0,subject,0.0,19,non-restrictive,1,1
250.0,pos1,0.0,19,non-restrictive,1,1
250.0,pos2,0.0,19,non-restrictive,1,1
250.0,pos3,0.0,19,non-restrictive,1,1
250.0,pos4,0.0,19,non-restrictive,1,1
250.0,subject,0.0,19,non-restrictive,1,1
0.0,pos1,0.0,20,non-restrictive,1,1
0.0,pos2,0.0,20,non-restrictive,1,1
0.0,pos3,0.0,20,non-restrictive,1,1
0.0,pos4,0.0,20,non-restrictive,1,1
0.0,subject,0.0,20,non-restrictive,1,1
50.0,pos1,0.0,20,non-restrictive,1,1
50.0,pos2,0.0,20,non-restrictive,1,1
50.0,pos3,0.0,20,non-restrictive,1,1
50.0,pos4,0.0,20,non-restrictive,1,1
50.0,subject,0.0,20,non-restrictive,1,1
100.0,pos1,0.0,20,non-restrictive,1,1
100.0,pos2,0.0,20,non-restrictive,1,1
100.0,pos3,0.0,20,non-restrictive,1,1
100.0,pos4,0.0,20,non-restrictive,1,1
100.0,subject,0.0,20,non-restrictive,1,1
150.0,pos1,0.0,20,non-restrictive,1,1
150.0,pos2,0.0,20,non-restrictive,1,1
150.0,pos3,0.0,20,non-restrictive,1,1
150.0,pos4,0.0,20,non-restrictive,1,1
150.0,subject,0.0,20,non-restrictive,1,1
200.0,pos1,0.0,20,non-restrictive,1,1
200.0,pos2,0.0,20,non-restrictive,1,1
200.0,pos3,0.0,20,non-restrictive,1,1
200.0,pos4,0.0,20,non-restrictive,1,1
200.0,subject,0.0,20,non-restrictive,1,1
250.0,pos1,0.0,20,non-restrictive,1,1
250.0,pos2,0.0,20,non-restrictive,1,1
250.0,pos3,0.0,20,non-restrictive,1,1
250.0,pos4,0.0,20,non-restrictive,1,1
250.0,subject,0.0,20,non-restrictive,1,1
0.0,pos1,0.0,22,non-restrictive,1,1
0.0,pos2,0.0,22,non-restrictive,1,1
0.0,pos3,0.0,22,non-restrictive,1,1
0.0,pos4,0.0,22,non-restrictive,1,1
0.0,subject,0.0,22,non-restrictive,1,1
50.0,pos1,0.0,22,non-restrictive,1,1
50.0,pos2,0.0,22,non-restrictive,1,1
50.0,pos3,0.0,22,non-restrictive,1,1
50.0,pos4,0.0,22,non-restrictive,1,1
50.0,subject,0.0,22,non-restrictive,1,1
100.0,pos1,0.0,22,non-restrictive,1,1
100.0,pos2,0.0,22,non-restrictive,1,1
100.0,pos3,0.0,22,non-restrictive,1,1
100.0,pos4,0.0,22,non-restrictive,1,1
100.0,subject,0.0,22,non-restrictive,1,1
150.0,pos1,0.0,22,non-restrictive,1,1
150.0,pos2,0.0,22,non-restrictive,1,1
150.0,pos3,0.0,22,non-restrictive,1,1
150.0,pos4,0.0,22,non-restrictive,1,1
150.0,subject,0.0,22,non-restrictive,1,1
200.0,pos1,0.0,22,non-restrictive,1,1
200.0,pos2,0.0,22,non-restrictive,1,1
200.0,pos3,0.0,22,non-restrictive,1,1
200.0,pos4,0.0,22,non-restrictive,1,1
200.0,subject,0.0,22,non-restrictive,1,1
250.0,pos1,0.0,22,non-restrictive,1,1
250.0,pos2,0.0,22,non-restrictive,1,1
250.0,pos3,0.0,22,non-restrictive,1,1
250.0,pos4,0.0,22,non-restrictive,1,1
250.0,subject,0.0,22,non-restrictive,1,1
300.0,pos1,0.0,22,non-restrictive,1,1
300.0,pos2,0.0,22,non-restrictive,1,1
300.0,pos3,0.0,22,non-restrictive,1,1
300.0,pos4,0.0,22,non-restrictive,1,1
300.0,subject,0.0,22,non-restrictive,1,1
0.0,pos1,0.0,23,non-restrictive,1,1
0.0,pos2,0.0,23,non-restrictive,1,1
0.0,pos3,0.0,23,non-restrictive,1,1
0.0,pos4,0.0,23,non-restrictive,1,1
0.0,subject,0.0,23,non-restrictive,1,1
50.0,pos1,0.0,23,non-restrictive,1,1
50.0,pos2,0.0,23,non-restrictive,1,1
50.0,pos3,0.0,23,non-restrictive,1,1
50.0,pos4,0.0,23,non-restrictive,1,1
50.0,subject,0.0,23,non-restrictive,1,1
100.0,pos1,0.0,23,non-restrictive,1,1
100.0,pos2,0.0,23,non-restrictive,1,1
100.0,pos3,0.0,23,non-restrictive,1,1
100.0,pos4,0.0,23,non-restrictive,1,1
100.0,subject,0.0,23,non-restrictive,1,1
150.0,pos1,0.0,23,non-restrictive,1,1
150.0,pos2,0.0,23,non-restrictive,1,1
150.0,pos3,0.0,23,non-restrictive,1,1
150.0,pos4,0.0,23,non-restrictive,1,1
150.0,subject,0.0,23,non-restrictive,1,1
200.0,pos1,0.0,23,non-restrictive,1,1
200.0,pos2,0.0,23,non-restrictive,1,1
200.0,pos3,0.0,23,non-restrictive,1,1
200.0,pos4,0.0,23,non-restrictive,1,1
200.0,subject,0.0,23,non-restrictive,1,1
0.0,pos1,0.0,24,non-restrictive,3,1
0.0,pos2,0.0,24,non-restrictive,3,1
0.0,pos3,0.0,24,non-restrictive,3,1
0.0,pos4,0.0,24,non-restrictive,3,1
0.0,subject,0.0,24,non-restrictive,3,1
50.0,pos1,0.0,24,non-restrictive,3,1
50.0,pos2,0.0,24,non-restrictive,3,1
50.0,pos3,0.0,24,non-restrictive,3,1
50.0,pos4,0.0,24,non-restrictive,3,1
50.0,subject,0.0,24,non-restrictive,3,1
100.0,pos1,0.0,24,non-restrictive,3,1
100.0,pos2,0.0,24,non-restrictive,3,1
100.0,pos3,0.0,24,non-restrictive,3,1
100.0,pos4,0.0,24,non-restrictive,3,1
100.0,subject,0.0,24,non-restrictive,3,1
150.0,pos1,0.0,24,non-restrictive,3,1
150.0,pos2,0.0,24,non-restrictive,3,1
150.0,pos3,0.0,24,non-restrictive,3,1
150.0,pos4,0.0,24,non-restrictive,3,1
150.0,subject,0.0,24,non-restrictive,3,1
200.0,pos1,0.0,24,non-restrictive,3,1
200.0,pos2,0.0,24,non-restrictive,3,1
200.0,pos3,0.0,24,non-restrictive,3,1
200.0,pos4,0.0,24,non-restrictive,3,1
200.0,subject,0.0,24,non-restrictive,3,1
250.0,pos1,0.0,24,non-restrictive,3,1
250.0,pos2,0.0,24,non-restrictive,3,1
250.0,pos3,0.0,24,non-restrictive,3,1
250.0,pos4,0.0,24,non-restrictive,3,1
250.0,subject,0.0,24,non-restrictive,3,1
0.0,pos1,0.0,25,restrictive,2,1
0.0,pos2,0.0,25,restrictive,2,1
0.0,pos3,0.0,25,restrictive,2,1
0.0,pos4,0.0,25,restrictive,2,1
0.0,subject,0.0,25,restrictive,2,1
50.0,pos1,0.0,25,restrictive,2,1
50.0,pos2,0.0,25,restrictive,2,1
50.0,pos3,0.0,25,restrictive,2,1
50.0,pos4,0.0,25,restrictive,2,1
50.0,subject,0.0,25,restrictive,2,1
100.0,pos1,0.0,25,restrictive,2,1
100.0,pos2,0.0,25,restrictive,2,1
100.0,pos3,0.0,25,restrictive,2,1
100.0,pos4,0.0,25,restrictive,2,1
100.0,subject,0.0,25,restrictive,2,1
150.0,pos1,0.0,25,restrictive,2,1
150.0,pos2,0.0,25,restrictive,2,1
150.0,pos3,0.0,25,restrictive,2,1
150.0,pos4,0.0,25,restrictive,2,1
150.0,subject,0.0,25,restrictive,2,1
200.0,pos1,0.0,25,restrictive,2,1
200.0,pos2,0.0,25,restrictive,2,1
200.0,pos3,0.0,25,restrictive,2,1
200.0,pos4,0.0,25,restrictive,2,1
200.0,subject,0.0,25,restrictive,2,1
250.0,pos1,0.0,25,restrictive,2,1
250.0,pos2,0.0,25,restrictive,2,1
250.0,pos3,0.0,25,restrictive,2,1
250.0,pos4,0.0,25,restrictive,2,1
250.0,subject,0.0,25,restrictive,2,1
300.0,pos1,0.0,25,restrictive,2,1
300.0,pos2,0.0,25,restrictive,2,1
300.0,pos3,0.0,25,restrictive,2,1
300.0,pos4,0.0,25,restrictive,2,1
300.0,subject,0.0,25,restrictive,2,1
0.0,pos1,0.0,26,restrictive,4,1
0.0,pos2,0.0,26,restrictive,4,1
0.0,pos3,0.0,26,restrictive,4,1
0.0,pos4,0.0,26,restrictive,4,1
0.0,subject,0.0,26,restrictive,4,1
50.0,pos1,0.0,26,restrictive,4,1
50.0,pos2,0.0,26,restrictive,4,1
50.0,pos3,0.0,26,restrictive,4,1
50.0,pos4,0.0,26,restrictive,4,1
50.0,subject,0.0,26,restrictive,4,1
100.0,pos1,0.0,26,restrictive,4,1
100.0,pos2,0.0,26,restrictive,4,1
100.0,pos3,0.0,26,restrictive,4,1
100.0,pos4,0.0,26,restrictive,4,1
100.0,subject,0.0,26,restrictive,4,1
150.0,pos1,0.0,26,restrictive,4,1
150.0,pos2,0.0,26,restrictive,4,1
150.0,pos3,0.0,26,restrictive,4,1
150.0,pos4,0.0,26,restrictive,4,1
150.0,subject,0.0,26,restrictive,4,1
200.0,pos1,0.0,26,restrictive,4,1
200.0,pos2,0.0,26,restrictive,4,1
200.0,pos3,0.0,26,restrictive,4,1
200.0,pos4,0.0,26,restrictive,4,1
200.0,subject,0.0,26,restrictive,4,1
250.0,pos1,0.0,26,restrictive,4,1
250.0,pos2,0.0,26,restrictive,4,1
250.0,pos3,0.0,26,restrictive,4,1
250.0,pos4,0.0,26,restrictive,4,1
250.0,subject,0.0,26,restrictive,4,1
300.0,pos1,0.0,26,restrictive,4,1
300.0,pos2,0.0,26,restrictive,4,1
300.0,pos3,0.0,26,restrictive,4,1
300.0,pos4,0.0,26,restrictive,4,1
300.0,subject,0.0,26,restrictive,4,1
0.0,pos1,0.0,27,restrictive,2,1
0.0,pos2,0.0,27,restrictive,2,1
0.0,pos3,0.0,27,restrictive,2,1
0.0,pos4,0.0,27,restrictive,2,1
0.0,subject,0.0,27,restrictive,2,1
50.0,pos1,0.0,27,restrictive,2,1
50.0,pos2,0.0,27,restrictive,2,1
50.0,pos3,0.0,27,restrictive,2,1
50.0,pos4,0.0,27,restrictive,2,1
50.0,subject,0.0,27,restrictive,2,1
100.0,pos1,0.0,27,restrictive,2,1
100.0,pos2,0.0,27,restrictive,2,1
100.0,pos3,0.0,27,restrictive,2,1
100.0,pos4,0.0,27,restrictive,2,1
100.0,subject,0.0,27,restrictive,2,1
150.0,pos1,0.0,27,restrictive,2,1
150.0,pos2,0.0,27,restrictive,2,1
150.0,pos3,0.0,27,restrictive,2,1
150.0,pos4,0.0,27,restrictive,2,1
150.0,subject,0.0,27,restrictive,2,1
200.0,pos1,0.0,27,restrictive,2,1
200.0,pos2,0.0,27,restrictive,2,1
200.0,pos3,0.0,27,restrictive,2,1
200.0,pos4,0.0,27,restrictive,2,1
200.0,subject,0.0,27,restrictive,2,1
250.0,pos1,0.0,27,restrictive,2,1
250.0,pos2,0.0,27,restrictive,2,1
250.0,pos3,0.0,27,restrictive,2,1
250.0,pos4,0.0,27,restrictive,2,1
250.0,subject,0.0,27,restrictive,2,1
300.0,pos1,0.0,27,restrictive,2,1
300.0,pos2,0.0,27,restrictive,2,1
300.0,pos3,0.0,27,restrictive,2,1
300.0,pos4,0.0,27,restrictive,2,1
300.0,subject,0.0,27,restrictive,2,1
350.0,pos1,0.0,27,restrictive,2,1
350.0,pos2,0.0,27,restrictive,2,1
350.0,pos3,0.0,27,restrictive,2,1
350.0,pos4,0.0,27,restrictive,2,1
350.0,subject,0.0,27,restrictive,2,1
0.0,pos1,0.0,28,non-restrictive,1,1
0.0,pos2,0.0,28,non-restrictive,1,1
0.0,pos3,0.0,28,non-restrictive,1,1
0.0,pos4,0.0,28,non-restrictive,1,1
0.0,subject,0.0,28,non-restrictive,1,1
50.0,pos1,0.0,28,non-restrictive,1,1
50.0,pos2,0.0,28,non-restrictive,1,1
50.0,pos3,0.0,28,non-restrictive,1,1
50.0,pos4,0.0,28,non-restrictive,1,1
50.0,subject,0.0,28,non-restrictive,1,1
100.0,pos1,0.0,28,non-restrictive,1,1
100.0,pos2,0.0,28,non-restrictive,1,1
100.0,pos3,0.0,28,non-restrictive,1,1
100.0,pos4,0.0,28,non-restrictive,1,1
100.0,subject,0.0,28,non-restrictive,1,1
150.0,pos1,0.0,28,non-restrictive,1,1
150.0,pos2,0.0,28,non-restrictive,1,1
150.0,pos3,0.0,28,non-restrictive,1,1
150.0,pos4,0.0,28,non-restrictive,1,1
150.0,subject,0.0,28,non-restrictive,1,1
200.0,pos1,0.0,28,non-restrictive,1,1
200.0,pos2,0.0,28,non-restrictive,1,1
200.0,pos3,0.0,28,non-restrictive,1,1
200.0,pos4,0.0,28,non-restrictive,1,1
200.0,subject,0.0,28,non-restrictive,1,1
250.0,pos1,0.0,28,non-restrictive,1,1
250.0,pos2,0.0,28,non-restrictive,1,1
250.0,pos3,0.0,28,non-restrictive,1,1
250.0,pos4,0.0,28,non-restrictive,1,1
250.0,subject,0.0,28,non-restrictive,1,1
0.0,pos1,0.0,29,restrictive,2,1
0.0,pos2,0.0672,29,restrictive,2,1
0.0,pos3,0.0,29,restrictive,2,1
0.0,pos4,0.0,29,restrictive,2,1
0.0,subject,0.0,29,restrictive,2,1
50.0,pos1,0.0,29,restrictive,2,1
50.0,pos2,1.0,29,restrictive,2,1
50.0,pos3,0.0,29,restrictive,2,1
50.0,pos4,0.0,29,restrictive,2,1
50.0,subject,0.0,29,restrictive,2,1
100.0,pos1,0.0,29,restrictive,2,1
100.0,pos2,1.0,29,restrictive,2,1
100.0,pos3,0.0,29,restrictive,2,1
100.0,pos4,0.0,29,restrictive,2,1
100.0,subject,0.0,29,restrictive,2,1
150.0,pos1,0.0,29,restrictive,2,1
150.0,pos2,1.0,29,restrictive,2,1
150.0,pos3,0.0,29,restrictive,2,1
150.0,pos4,0.0,29,restrictive,2,1
150.0,subject,0.0,29,restrictive,2,1
200.0,pos1,0.0,29,restrictive,2,1
200.0,pos2,1.0,29,restrictive,2,1
200.0,pos3,0.0,29,restrictive,2,1
200.0,pos4,0.0,29,restrictive,2,1
200.0,subject,0.0,29,restrictive,2,1
250.0,pos1,0.0,29,restrictive,2,1
250.0,pos2,1.0,29,restrictive,2,1
250.0,pos3,0.0,29,restrictive,2,1
250.0,pos4,0.0,29,restrictive,2,1
250.0,subject,0.0,29,restrictive,2,1
0.0,pos1,0.0,30,non-restrictive,3,1
0.0,pos2,0.0,30,non-restrictive,3,1
0.0,pos3,0.0,30,non-restrictive,3,1
0.0,pos4,0.0,30,non-restrictive,3,1
0.0,subject,0.0,30,non-restrictive,3,1
50.0,pos1,0.0,30,non-restrictive,3,1
50.0,pos2,0.0,30,non-restrictive,3,1
50.0,pos3,0.0,30,non-restrictive,3,1
50.0,pos4,0.0,30,non-restrictive,3,1
50.0,subject,0.0,30,non-restrictive,3,1
100.0,pos1,0.0,30,non-restrictive,3,1
100.0,pos2,0.0,30,non-restrictive,3,1
100.0,pos3,0.0,30,non-restrictive,3,1
100.0,pos4,0.0,30,non-restrictive,3,1
100.0,subject,0.0,30,non-restrictive,3,1
150.0,pos1,0.0,30,non-restrictive,3,1
150.0,pos2,0.0,30,non-restrictive,3,1
150.0,pos3,0.0,30,non-restrictive,3,1
150.0,pos4,0.0,30,non-restrictive,3,1
150.0,subject,0.0,30,non-restrictive,3,1
200.0,pos1,0.0,30,non-restrictive,3,1
200.0,pos2,0.0,30,non-restrictive,3,1
200.0,pos3,0.0,30,non-restrictive,3,1
200.0,pos4,0.0,30,non-restrictive,3,1
200.0,subject,0.0,30,non-restrictive,3,1
250.0,pos1,0.0,30,non-restrictive,3,1
250.0,pos2,0.0,30,non-restrictive,3,1
250.0,pos3,0.0,30,non-restrictive,3,1
250.0,pos4,0.0,30,non-restrictive,3,1
250.0,subject,0.0,30,non-restrictive,3,1
0.0,pos1,0.0,31,restrictive,4,1
0.0,pos2,0.0,31,restrictive,4,1
0.0,pos3,0.0,31,restrictive,4,1
0.0,pos4,0.0,31,restrictive,4,1
0.0,subject,0.0,31,restrictive,4,1
50.0,pos1,0.0,31,restrictive,4,1
50.0,pos2,0.0,31,restrictive,4,1
50.0,pos3,0.0,31,restrictive,4,1
50.0,pos4,0.0,31,restrictive,4,1
50.0,subject,0.0,31,restrictive,4,1
100.0,pos1,0.0,31,restrictive,4,1
100.0,pos2,0.0,31,restrictive,4,1
100.0,pos3,0.0,31,restrictive,4,1
100.0,pos4,0.0,31,restrictive,4,1
100.0,subject,0.0,31,restrictive,4,1
150.0,pos1,0.0,31,restrictive,4,1
150.0,pos2,0.0,31,restrictive,4,1
150.0,pos3,0.0,31,restrictive,4,1
150.0,pos4,0.0,31,restrictive,4,1
150.0,subject,0.0,31,restrictive,4,1
200.0,pos1,0.0,31,restrictive,4,1
200.0,pos2,0.0,31,restrictive,4,1
200.0,pos3,0.0,31,restrictive,4,1
200.0,pos4,0.0,31,restrictive,4,1
200.0,subject,0.0,31,restrictive,4,1
250.0,pos1,0.0,31,restrictive,4,1
250.0,pos2,0.0,31,restrictive,4,1
250.0,pos3,0.0,31,restrictive,4,1
250.0,pos4,0.0,31,restrictive,4,1
250.0,subject,0.0,31,restrictive,4,1
0.0,pos1,0.0,32,non-restrictive,3,1
0.0,pos2,0.0,32,non-restrictive,3,1
0.0,pos3,0.0,32,non-restrictive,3,1
0.0,pos4,0.0,32,non-restrictive,3,1
0.0,subject,0.0,32,non-restrictive,3,1
50.0,pos1,0.0,32,non-restrictive,3,1
50.0,pos2,0.0,32,non-restrictive,3,1
50.0,pos3,0.0,32,non-restrictive,3,1
50.0,pos4,0.0,32,non-restrictive,3,1
50.0,subject,0.0,32,non-restrictive,3,1
100.0,pos1,0.0,32,non-restrictive,3,1
100.0,pos2,0.0,32,non-restrictive,3,1
100.0,pos3,0.0,32,non-restrictive,3,1
100.0,pos4,0.0,32,non-restrictive,3,1
100.0,subject,0.0,32,non-restrictive,3,1
150.0,pos1,0.0,32,non-restrictive,3,1
150.0,pos2,0.0,32,non-restrictive,3,1
150.0,pos3,0.0,32,non-restrictive,3,1
150.0,pos4,0.0,32,non-restrictive,3,1
150.0,subject,0.0,32,non-restrictive,3,1
200.0,pos1,0.0,32,non-restrictive,3,1
200.0,pos2,0.0,32,non-restrictive,3,1
200.0,pos3,0.0,32,non-restrictive,3,1
200.0,pos4,0.0,32,non-restrictive,3,1
200.0,subject,0.0,32,non-restrictive,3,1
250.0,pos1,0.0,32,non-restrictive,3,1
250.0,pos2,0.0,32,non-restrictive,3,1
250.0,pos3,0.0,32,non-restrictive,3,1
250.0,pos4,0.0,32,non-restrictive,3,1
250.0,subject,0.0,32,non-restrictive,3,1
0.0,pos1,0.0,33,non-restrictive,1,1
0.0,pos2,0.0,33,non-restrictive,1,1
0.0,pos3,0.0,33,non-restrictive,1,1
0.0,pos4,0.0,33,non-restrictive,1,1
0.0,subject,0.0,33,non-restrictive,1,1
50.0,pos1,0.0,33,non-restrictive,1,1
50.0,pos2,0.0,33,non-restrictive,1,1
50.0,pos3,0.0,33,non-restrictive,1,1
50.0,pos4,0.0,33,non-restrictive,1,1
50.0,subject,0.0,33,non-restrictive,1,1
100.0,pos1,0.0,33,non-restrictive,1,1
100.0,pos2,0.0,33,non-restrictive,1,1
100.0,pos3,0.0,33,non-restrictive,1,1
100.0,pos4,0.0,33,non-restrictive,1,1
100.0,subject,0.0,33,non-restrictive,1,1
150.0,pos1,0.0,33,non-restrictive,1,1
150.0,pos2,0.0,33,non-restrictive,1,1
150.0,pos3,0.0,33,non-restrictive,1,1
150.0,pos4,0.0,33,non-restrictive,1,1
150.0,subject,0.0,33,non-restrictive,1,1
200.0,pos1,0.0,33,non-restrictive,1,1
200.0,pos2,0.0,33,non-restrictive,1,1
200.0,pos3,0.0,33,non-restrictive,1,1
200.0,pos4,0.0,33,non-restrictive,1,1
200.0,subject,0.0,33,non-restrictive,1,1
250.0,pos1,0.0,33,non-restrictive,1,1
250.0,pos2,0.0,33,non-restrictive,1,1
250.0,pos3,0.0,33,non-restrictive,1,1
250.0,pos4,0.0,33,non-restrictive,1,1
250.0,subject,0.0,33,non-restrictive,1,1
300.0,pos1,0.0,33,non-restrictive,1,1
300.0,pos2,0.0,33,non-restrictive,1,1
300.0,pos3,0.0,33,non-restrictive,1,1
300.0,pos4,0.0,33,non-restrictive,1,1
300.0,subject,0.0,33,non-restrictive,1,1
0.0,pos1,0.0,34,non-restrictive,1,1
0.0,pos2,0.0,34,non-restrictive,1,1
0.0,pos3,0.0,34,non-restrictive,1,1
0.0,pos4,0.0,34,non-restrictive,1,1
0.0,subject,0.0,34,non-restrictive,1,1
50.0,pos1,0.0,34,non-restrictive,1,1
50.0,pos2,0.0,34,non-restrictive,1,1
50.0,pos3,0.0,34,non-restrictive,1,1
50.0,pos4,0.0,34,non-restrictive,1,1
50.0,subject,0.0,34,non-restrictive,1,1
100.0,pos1,0.0,34,non-restrictive,1,1
100.0,pos2,0.0,34,non-restrictive,1,1
100.0,pos3,0.0,34,non-restrictive,1,1
100.0,pos4,0.0,34,non-restrictive,1,1
100.0,subject,0.0,34,non-restrictive,1,1
150.0,pos1,0.0,34,non-restrictive,1,1
150.0,pos2,0.0,34,non-restrictive,1,1
150.0,pos3,0.0,34,non-restrictive,1,1
150.0,pos4,0.0,34,non-restrictive,1,1
150.0,subject,0.0,34,non-restrictive,1,1
200.0,pos1,0.0,34,non-restrictive,1,1
200.0,pos2,0.0,34,non-restrictive,1,1
200.0,pos3,0.0,34,non-restrictive,1,1
200.0,pos4,0.0,34,non-restrictive,1,1
200.0,subject,0.0,34,non-restrictive,1,1
250.0,pos1,0.0,34,non-restrictive,1,1
250.0,pos2,0.0,34,non-restrictive,1,1
250.0,pos3,0.0,34,non-restrictive,1,1
250.0,pos4,0.0,34,non-restrictive,1,1
250.0,subject,0.0,34,non-restrictive,1,1
0.0,pos1,0.0,35,restrictive,4,1
0.0,pos2,0.0,35,restrictive,4,1
0.0,pos3,0.0,35,restrictive,4,1
0.0,pos4,0.0,35,restrictive,4,1
0.0,subject,0.0,35,restrictive,4,1
50.0,pos1,0.0,35,restrictive,4,1
50.0,pos2,0.0,35,restrictive,4,1
50.0,pos3,0.0,35,restrictive,4,1
50.0,pos4,0.0,35,restrictive,4,1
50.0,subject,0.0,35,restrictive,4,1
100.0,pos1,0.0,35,restrictive,4,1
100.0,pos2,0.0,35,restrictive,4,1
100.0,pos3,0.0,35,restrictive,4,1
100.0,pos4,0.0,35,restrictive,4,1
100.0,subject,0.0,35,restrictive,4,1
150.0,pos1,0.0,35,restrictive,4,1
150.0,pos2,0.0,35,restrictive,4,1
150.0,pos3,0.0,35,restrictive,4,1
150.0,pos4,0.0,35,restrictive,4,1
150.0,subject,0.0,35,restrictive,4,1
200.0,pos1,0.0,35,restrictive,4,1
200.0,pos2,0.0,35,restrictive,4,1
200.0,pos3,0.0,35,restrictive,4,1
200.0,pos4,0.0,35,restrictive,4,1
200.0,subject,0.0,35,restrictive,4,1
250.0,pos1,0.0,35,restrictive,4,1
250.0,pos2,0.0,35,restrictive,4,1
250.0,pos3,0.0,35,restrictive,4,1
250.0,pos4,0.0,35,restrictive,4,1
250.0,subject,0.0,35,restrictive,4,1
0.0,pos1,0.0,36,restrictive,2,1
0.0,pos2,0.0,36,restrictive,2,1
0.0,pos3,0.0,36,restrictive,2,1
0.0,pos4,0.0,36,restrictive,2,1
0.0,subject,0.0,36,restrictive,2,1
50.0,pos1,0.0,36,restrictive,2,1
50.0,pos2,0.0,36,restrictive,2,1
50.0,pos3,0.0,36,restrictive,2,1
50.0,pos4,0.0,36,restrictive,2,1
50.0,subject,0.0,36,restrictive,2,1
100.0,pos1,0.0,36,restrictive,2,1
100.0,pos2,0.0,36,restrictive,2,1
100.0,pos3,0.0,36,restrictive,2,1
100.0,pos4,0.0,36,restrictive,2,1
100.0,subject,0.0,36,restrictive,2,1
150.0,pos1,0.0,36,restrictive,2,1
150.0,pos2,0.0,36,restrictive,2,1
150.0,pos3,0.0,36,restrictive,2,1
150.0,pos4,0.0,36,restrictive,2,1
150.0,subject,0.0,36,restrictive,2,1
200.0,pos1,0.0,36,restrictive,2,1
200.0,pos2,0.7874,36,restrictive,2,1
200.0,pos3,0.0,36,restrictive,2,1
200.0,pos4,0.0,36,restrictive,2,1
200.0,subject,0.0,36,restrictive,2,1
250.0,pos1,0.0,36,restrictive,2,1
250.0,pos2,1.0,36,restrictive,2,1
250.0,pos3,0.0,36,restrictive,2,1
250.0,pos4,0.0,36,restrictive,2,1
250.0,subject,0.0,36,restrictive,2,1
0.0,pos1,0.0,37,non-restrictive,3,1
0.0,pos2,0.0,37,non-restrictive,3,1
0.0,pos3,0.0,37,non-restrictive,3,1
0.0,pos4,0.0,37,non-restrictive,3,1
0.0,subject,0.0,37,non-restrictive,3,1
50.0,pos1,0.0,37,non-restrictive,3,1
50.0,pos2,0.0,37,non-restrictive,3,1
50.0,pos3,0.0,37,non-restrictive,3,1
50.0,pos4,0.0,37,non-restrictive,3,1
50.0,subject,0.0,37,non-restrictive,3,1
100.0,pos1,0.0,37,non-restrictive,3,1
100.0,pos2,0.0,37,non-restrictive,3,1
100.0,pos3,0.0,37,non-restrictive,3,1
100.0,pos4,0.0,37,non-restrictive,3,1
100.0,subject,0.0,37,non-restrictive,3,1
150.0,pos1,0.0,37,non-restrictive,3,1
150.0,pos2,0.0,37,non-restrictive,3,1
150.0,pos3,0.0,37,non-restrictive,3,1
150.0,pos4,0.0,37,non-restrictive,3,1
150.0,subject,0.0,37,non-restrictive,3,1
200.0,pos1,0.0,37,non-restrictive,3,1
200.0,pos2,0.0,37,non-restrictive,3,1
200.0,pos3,0.0,37,non-restrictive,3,1
200.0,pos4,0.0,37,non-restrictive,3,1
200.0,subject,0.0,37,non-restrictive,3,1
250.0,pos1,0.0,37,non-restrictive,3,1
250.0,pos2,0.0,37,non-restrictive,3,1
250.0,pos3,0.0,37,non-restrictive,3,1
250.0,pos4,0.0,37,non-restrictive,3,1
250.0,subject,0.0,37,non-restrictive,3,1
0.0,pos1,0.0,38,restrictive,2,1
0.0,pos2,0.0,38,restrictive,2,1
0.0,pos3,0.0,38,restrictive,2,1
0.0,pos4,0.0,38,restrictive,2,1
0.0,subject,0.0,38,restrictive,2,1
50.0,pos1,0.0,38,restrictive,2,1
50.0,pos2,0.0,38,restrictive,2,1
50.0,pos3,0.0,38,restrictive,2,1
50.0,pos4,0.0,38,restrictive,2,1
50.0,subject,0.0,38,restrictive,2,1
100.0,pos1,0.0,38,restrictive,2,1
100.0,pos2,0.0,38,restrictive,2,1
100.0,pos3,0.0,38,restrictive,2,1
100.0,pos4,0.0,38,restrictive,2,1
100.0,subject,0.0,38,restrictive,2,1
150.0,pos1,0.0,38,restrictive,2,1
150.0,pos2,0.0,38,restrictive,2,1
150.0,pos3,0.0,38,restrictive,2,1
150.0,pos4,0.0,38,restrictive,2,1
150.0,subject,0.0,38,restrictive,2,1
200.0,pos1,0.0,38,restrictive,2,1
200.0,pos2,0.0,38,restrictive,2,1
200.0,pos3,0.0,38,restrictive,2,1
200.0,pos4,0.0,38,restrictive,2,1
200.0,subject,0.0,38,restrictive,2,1
250.0,pos1,0.0,38,restrictive,2,1
250.0,pos2,0.0,38,restrictive,2,1
250.0,pos3,0.0,38,restrictive,2,1
250.0,pos4,0.0,38,restrictive,2,1
250.0,subject,0.0,38,restrictive,2,1
300.0,pos1,0.0,38,restrictive,2,1
300.0,pos2,0.0,38,restrictive,2,1
300.0,pos3,0.0,38,restrictive,2,1
300.0,pos4,0.0,38,restrictive,2,1
300.0,subject,0.0,38,restrictive,2,1
0.0,pos1,0.0,39,restrictive,2,1
0.0,pos2,0.0,39,restrictive,2,1
0.0,pos3,0.0,39,restrictive,2,1
0.0,pos4,0.0,39,restrictive,2,1
0.0,subject,0.0,39,restrictive,2,1
50.0,pos1,0.0,39,restrictive,2,1
50.0,pos2,0.0,39,restrictive,2,1
50.0,pos3,0.0,39,restrictive,2,1
50.0,pos4,0.0,39,restrictive,2,1
